key,0,1,2
291,"Summon forth your vinegaroon mount, a carnivorous scalekin with a jaw reminiscent of claws.","While it is common for dragons to use vinegaroons as servants, men have struggled to domesticate the creatures. In recent years, however, the gleaners have developed a successful training method, allowing them to be employed as beasts of burden.","Those vinegaroons are always chasing<hex:02100103>after us moogles, snapping their bladed<hex:02100103>jaws and swinging their bladed tails.<hex:02100103>   - Impatient Moogle"
292,"Summon forth your Orthos craklaw. May or may not have participated in famous battles which actually took place in history.","Discovered in Eureka Orthos, this specimen of craklaw was imbued with magic in a bid to further harden its carapace. Though that experiment ended in failure, by way of a peculiar side effect, it has attained the power of flight.","What you after? Fish? Crab?<hex:02100103>   - Eybor"
293,"Summon forth your bluefeather lynx mount, which could be what a certain feathered familiar might look like as a large, winged feline.","A phantom creation composed of the esoteric power of dynamis. It is believed that the Endsinger brought forth this mysterious entity, but for what purpose is unclear. Could it be a tribute, perhaps, bestowed upon one who has overcome her aria of despair?","The light of hope shall ever<hex:02100103>guide our steps so long as we<hex:02100103>have the will to press onward.<hex:02100103>   - Edmont de Fortemps"
294,"Summon forth your megashiba mount─fluffy, living proof that massive can still be adorable.","Sold as a “mameshiba,” a nonexistent miniature Far Eastern dog, this creature continued to grow until it was larger than a man. But despite its prodigious size, it has somehow retained its cuteness, which it combines with the practicality of being ridable.","He's so fluffy!<hex:02100103>   - T'maritaa"
295,"","",""
296,"","",""
297,"Summon forth your traveling supporter. Proof that there is nothing a pair of bunny ears can't improve.","This advanced bipedal machina was found wandering the Carteneau Flats by a quartermaster of the Eorzean Alliance. While it bears a striking resemblance to Allagan clockwork soldiers, it appears to have been enhanced by unknown hands (or paws).","The supporter? I never would have<hex:02100103>suspected... It's supposed to help us<hex:02100103>farm carrots, not eat them!<hex:02100103>   - Watchingway"
298,"Summon forth Miw Miisv, living proof that hope springs eternal─and in unexpected shapes.","Born at Elysion from the hopes of the Ea, this peculiar dynamis life-form possesses a semi-transparent body reminiscent of a jellyfish, and can deliver a sting of sorts with the lightning it harbors. There is no greater pleasure for it than to connect with others in the microcosm of its heart. Literally.","Just like jellyfish, they jump, jerk,<hex:02100103>and jolt to jiggle themselves up.<hex:02100103>   - Wawalago"
299,"Summon forth your wondrous lanner, a proud bird with a fondness for fantastical tales.","Under the patronage of its mistress Rowena, this enchanted falcon has led a pampered life. Able to comprehend language, it loved nothing more than to listen to Khloe Aliapoh's tales, whose heroic protagonist it aspired to bear upon its back─in contest with another of Rowena's pets.","I doubt even my falcons<hex:02100103>could keep pace with it.<hex:02100103>   - Yugiri"
300,"Summon forth your magicked umbrella to whisk you off your feet in the most delightful way.","This flying umbrella was created by a certain elderly mage in her youth. It uses a black umbrella as the base, the better for blending into the night and sneaking into the Great Gubal Library from above. Its creator, it would seem, has always had a rebellious streak.","You can stand under<hex:02100103>my umbrella.<hex:02100103>   - Kindly Maiden"
301,"Summon forth your magicked parasol, and have the whole world at your feet.","This flying parasol was created by a certain elderly mage in her youth. Intending to sell them en masse to fund her research, she chose a pink parasol─popular in those days─as the base. Due to the need for considerable magical power and grip strength to use them, however, she experienced only modest success.","Perhaps you'll need a parasol<hex:02100103>the next time you visit!<hex:02100103>   - Sparkling-eyed Loporrit"
302,"Summon forth your Starlight steed, which, despite being an illusion, can bring very real joy to one and all.","The reindeer Blitzen, visiting from Sharlayan, gifted you this ridable glamour as a show of gratitude for your kind aid. From the creature itself to the presents, all is recreated in such impressive detail that it could only be considered a Starlight miracle.","It's a Starlight miracle!<hex:02100103>   - Nalipponcque"
303,"Summon forth your Sil'dihn throne. Once seating the rulers of Sil'dih, it now serves as your personal mode of transport.","Discovered in a sector of the Sil'dihn Subterrane, this magnificent throne is believed to have been a spare. It moves in response to its master's will, but whether it does so via the spirits of Sil'dihns long dead or simple magicks is unknown.","H-How could you mistake me for<hex:02100103>that overstuffed throne-warmer!?<hex:02100103>   - Moghan"
304,"Summon forth your silkie mount. Because cleanliness is next to cuteness.","Encountered in the depths of the Sil'dihn Subterrane, this arcane entity was the familiar of former sultana Nanasha Ul Nasha, who created it to keep the royal palace squeaky clean. Contrary to its appearance, the pom on the tail is the actual being rather than the mouselike creature.","I'm countin' on ye to<hex:02100103>clean up this mess.<hex:02100103>   - Bloeidin"
305,"Summon forth your sunforged. Its searing flames consume all─with the exception of its owner, thankfully.","A product of the genius mind of Hephaistos, this fiery phantom creation combines two concepts─a flying snake and an immortal bird─and can shapeshift as the situation demands. Only the individual it recognizes as its master may ride it unscathed.","It tastes like burning...<hex:02100103>   - Hapless Boy"
306,"Summon forth your lynx of imperious wind, which could be what a certain tempestuous archfiend might look like as a large, winged feline.","A phantom creation whose elemental aspect is tipped strongly towards astral wind. Its blustery wings call to mind the caprice of Barbariccia, archfiend of wind, but the origins of this familiar are shrouded in unrelenting storms.","Motes against the tempest.<hex:02100103>In vain do they struggle...<hex:02100103>   - Sonu Vanu"
307,"","",""
308,"Summon forth the aeturna, an imposing feline that boasts far more than the standard nine lives.","During an expedition to Ilsabard in his younger years, Emperor Xande is said to have come upon this fearsome beast. As its name, meaning “eternal,” would suggest, it possesses remarkable vitality, and in addition to serving as an armored warbeast, it was also a subject in the Allagans' research into immortality.","Eternal life can be yours,<hex:02100103>ladies and gentlemen!<hex:02100103>   - Silver-tongued Broker"
309,"","",""
310,"Summon forth your set of ceruleum balloons. Propulsion not included.","Filled with gasified ceruleum, this festive assortment of balloons boasts enough buoyancy to lift a full-grown Roegadyn off the ground. However, it possesses no means of propulsion, and one is required to provide one's own wind magicks to move.","Squawk! Bring balloon directly<hex:02100103>over unbelievers' dung heap!<hex:02100103>   - Ixali Chieftain  "
311,"Summon forth Anden III. It has a mouth, but it cannot scream.","In gratitude for your kindness, the pixie Eo Tyr gifted you this peculiar ambulatory plant, which they created from the leaves of the original Anden after pruning him. While it resembles its namesake, it lacks the power of speech, and there is no telling what thoughts lie behind its permanently horrified expression.","Kind-hearted as we pixies are,<hex:02100103>we decided to turn him into<hex:02100103>a lovely leafman!<hex:02100103>   - Sheep-obsessed Pixie"
312,"Summon forth the <hex:021A020203>Blackjack<hex:021A020103>, or rather, its scale prototype. Exactly where inside it you ride is a mystery best left unanswered.","Commissioned by Chairman Tatabaru of Highwind Skyways to develop a new airship, the engineers of Garlond Ironworks produced this scale prototype for testing purposes. Despite its diminutive size, it boasts an impressive loading capacity, and can easily carry you and a few friends.","Good gods, it's the <hex:021A020203>Blackjack<hex:021A020103>!<hex:02100103>   - Tataramu"
313,"Summon forth fiery Phaethon, a legendary beast of Corvosi myth.","According to Corvosi myth, simply being near this fiery steed is akin to bathing in hot coals, and it is only through the ingenuity of alchemy that one can ride it unscathed. A nigh-identical being, created to draw a carriage in the heavens, is said to have existed in the world unsundered, but it is uncertain what manner of connection, if any, exists between the two beasts.","BURN! BURN! ALL IS BURN!<hex:02100103>   - Gogmagolem"
314,"Summon forth Pinky, an elephantine machine engineered to enrapture.","Upon hearing that inebriated folk are wont to have visions of a delightful pink elephant, the Loporrits were inspired to make the creature a reality. The tale was, of course, simply a joke at their expense, but if this machine brings a smile to even one person, then their efforts will not have been in vain.","This pink color is perfect!<hex:02100103>   - Auri Boy"
315,"Summon forth your lynx of righteous fire, which could be what a certain honor-bound archfiend might look like as a large, winged feline.","A phantom creation whose elemental aspect is tipped strongly towards astral fire. Its fiery body calls to mind the ardor of Rubicante, archfiend of fire, but the origins of this familiar are shrouded in impenetrable flames.","It is time you were purified<hex:02100103>in the raging blaze of His blessing!<hex:02100103>   - Zagozz Teh"
316,"Call into battle your magitek avenger G1, an imperial warmachina made gaudier by goblin hands.","Rumor holds that a golden sasquatch statue stands at the heart of the Garlean capital, from which magitek weapons would emerge to defend the city should it fall under attack. The veracity of the tale aside, the goblins liked it enough that they decided to create this golden avenger to match the statue.","I saw a golden opportunity<hex:02100103>just begging to be seized...<hex:02100103>   - Tataru"
317,"Summon forth Chrysomallos, the golden ram of legend─though legend doesn't seem to say anything about illusory coins spilling forth endlessly...","Instead of the white commonly seen in its kind, the fleece of this sheep is a remarkable golden hue. While the seller insisted that it is the golden ram of legend, as with all such claims, this should be taken with a pinch of salt. Only time and perhaps a new growth of wool will reveal the creature's true nature.","To think sheep can thrive in<hex:02100103>so remote a place as this...<hex:02100103>   - Cirina"
318,"Summon forth your Garlond GL-IS. Fitted with a sidecar to carry a trusty sidekick.","A variant of the Garlond GL-I, this magitek vehicle is fitted with a sidecar to allow for two riders, with engine displacement increased to handle the additional weight. Comes with a life-size mascot lovingly crafted by Wedge─but strictly for a limited time only, and while stocks last!","It's a Garlond through and through.<hex:02100103>   - Cid"
319,"Summon forth your megaloambystoma. Or should that be <hex:021A020203>max<hex:021A020103>olotl? You decide.","The fact that this impossibly large ambystoma is fitted with an elaborate saddle strongly suggests it was created to be ridden. However, its presence in Pandæmonium means it was flawed in some way and deemed a failure.","It has been an age shhhince we<hex:02100103>have feashhhted on axolotl.<hex:02100103>   - Seww"
320,"Summon forth your Rising Phoenix, a symbol of rebirth and gratitude both.","Created as a token of gratitude for the Warrior of Light, this majestic familiar assumes the likeness of the Phoenix, the immortal bird of legend. Upon death, the creature is said to rise again from its own ashes, on account of which it is revered as a symbol of rebirth.","The fires of Ifrit─nay─the Phoenix have<hex:02100103>taken up residence in my heart, where<hex:02100103>they will continue to burn forevermore!<hex:02100103>   - Jude"
321,"Summon forth your burabura chochin, a kindred spirit in wandering.","Contrary to expectation, this lantern ghost did not care to haunt people, and was content to simply wander Mount Rokkon. When it saw you similarly wandering, it took you for a kindred spirit and decided to follow you wherever the wind should blow.","Could they be evil spirits, lying in<hex:02100103>wait for hapless treasure seekers?<hex:02100103>   - Zukin"
322,"Summon forth Shishioji, a prince who just can't wait to be king (again).","When the mighty Shishio, legendary auspice and king of the nue, was defeated, it shed a fragment of its malevolent will, which took form as this being. Possessing a will of its own, it recognizes you as its superior, and consents to bearing you upon its back.","Doubtless the lion's share<hex:02100103>of the credit lies with me.<hex:02100103>   - Nero tol Scaeva"
323,"Summon forth your shadow wolf, a nightmare creature that could only be dreamed up by the darkest of souls.","A spawn of darkest shadow, this dread wolf is said to have been created by an evil king to do battle with a hero of eld. Though the truth of the tale cannot be verified, the creature's eyes betray not a hint of hatred towards the Warrior of Light, whom it serves with unfaltering obedience.","When brought into the light,<hex:02100103>the wolf can seem less fearsome.<hex:02100103>   - Pumpkin-headed Apparition"
324,"Summon forth your magicked children's bed, and enjoy the carefree sleep of a child wherever you go.","Crafted especially for children, this magicked bed hovers by virtue of crystals sourced from floating isles, and gives the sensation of sleeping on a cloud. The design is said to be directly inspired by the beds used at Menphina's Arms.","Keep that up and I'll send you<hex:02100103>to bed without supper.<hex:02100103>   - Y'shtola"
325,"Summon forth your lynx of fallen shadow, which is what a certain knight in black might look like as a large, winged feline.","A phantom creation whose elemental aspect is tipped strongly towards Darkness. The motes of Light it sheds call to mind the grim resolve of one who bears a great burden, but the origins of this familiar are shrouded in fallen shadow.","I may deal from the shadows,<hex:02100103>but I dislike shadowy dealings.<hex:02100103>   - Remon"
326,"Summon forth Torgal, a trusty hound inspired by the trusty hound inspired by the memories of the actual trusty hound.","According to the wandering minstrel, the beast who appeared to aid the stranded Clive was a guiding spirit born of its master's memory. So impressed was the ever-insightful musician by the creature, he decided to create this faithful facsimile in hopes that it might also serve as your loyal companion.","A more dependable comrade one<hex:02100103>would be hard-pressed to find.<hex:02100103>   - Alphinaud"
327,"Summon forth your Ark, a bipedal warmachina disguised as an airship─or an airship disguised as a bipedal warmachina, if you prefer.","Seeking to develop an advanced transforming airship, the engineers of Garlond Ironworks turned to the expertise of a former Illuminati scientist. The result is a machina that can convert between bipedal and assault craft forms in the blink of an eye.","It would seem there is more<hex:02100103>to you than meets the eye.<hex:02100103>   - Yugiri"
328,"Summon forth your apocryphal Bahamut, an embodiment of the fallen wyrm's burning desire to be free...and apparently carry you on a sofa.","This draconic entity is brought forth by blowing into the horn you received from the wandering minstrel while holding in your heart Bahamut's song recorded by the Heimdall. Thus imbued with hopes and dreams, it desires nothing more than to soar the boundless skies and recognizes your free-spirited self as its master.","Let me examine it, that I might<hex:02100103>ascertain its authenticity.<hex:02100103>   - Oboro"
329,"Summon forth your crescent moon mount. By all accounts more comfortable to perch upon than one shaped like a full moon.","Designed in the likeness of a crescent moon, this magicked gondola was being kept in storage in Sharlayan, where it was classified as a gift. While its origin is undisclosed, the automaton that accompanies the contraption offers a telling clue.","Gods, I can scarcely believe we<hex:02100103>went to the moon and back...<hex:02100103>   - Thancred"
330,"Summon forth your Rhiyes, a vibrantly hued mechanical rhinoceros that can't say no to terrorizing the Beans of Blunderville.","Created to serve as an obstacle in Blunderville, this mechanical rhinoceros has employed its ample weight and power to thwart the progress of many a hapless Bean. Fortunately for you, however, this example was programmed to shuttle you around rather than send you flying.","There they go again, charging off<hex:02100103>before we have a chance to discuss<hex:02100103>our plan of action!<hex:02100103>   - Shigure"
331,"Summon your oppressor mount, a weapon of war-turned-conveyance of comfort.","Originally an autonomous weapon developed by the Illuminati, this oppressor underwent a conversion to be able to carry a pilot. While the process necessitated the stripping of munitions, what the machina loses in destructive capabilities, it gains in luxury and comfort.","What did you expect you were<hex:02100103>in for, a luxurious litter ride!?<hex:02100103>   - Sicard"
332,"Summon forth your lynx of abyssal grief, which could be what a certain dread voidsent born in the depths of the moon might look like as a large, winged feline.","A phantom creation whose being brims with the Darkness that roiled in the depths of the Thirteenth's moon. The motes of Light it sheds calls to mind the yearning for home that drove the dread voidsent Zeromus, but the origins of this familiar are shrouded in abyssal grief.","I just...I just want to go home...<hex:02100103>   - Drest"
333,"Summon forth your sabotender de la luna mount, a prodigious cactuar raised on a diet of rousing tales.","Under the patronage of its mistress, Rowena, this cactuar has led a pampered life. With the merchant being too busy to personally tend to it, however, its care fell to Khloe Aliapoh, whose attentive hand and rousing tales allowed it to grow into a large specimen with a luminescent blossom.","The smell of the sea is sending<hex:02100103>needles up my nose!<hex:02100103>   - Presumptuous Postmoogle"
334,"Summon forth your spectral Statice, an avatar of the mischief-loving faerie from Aloalo Island.","This mischief-loving faerie was originally companion to a scholar, but her aether refused to disperse in the wake of her master's death. After enduring a dull existence for long years, she found in you someone who could provide her with excitement, and thus did she weave an avatar of herself to join you on adventures.","Most serious scholars consider it<hex:02100103>little more than a faerie tale.<hex:02100103>   - Phillice"
335,"Summon forth your Garlond GL-IIT, a magitek vehicle equipped with a tiller, and cultivate your isle in style.","A variant of the popular Garlond GL-II, this trike has been engineered for cultivating the land. The ceruleum-powered rotary tiller makes short work of transforming rough terrain, while the cargo tray is ideal for transporting materials and passengers both.","This untamed isle is yours<hex:02100103>to cultivate as you see fit.<hex:02100103>   - Tataru"
336,"Summon forth Peatie, a goobbue maiden with a soft spot for peach blossoms.","Hailing from a place where the peach trees bloom, this winsome goobbue maiden was found and taken in by the traveling entertainer Aldemund. After delighting the crowds on Little Ladies' Day, she made the decision to join you on your adventures in order to spread more cheer.","Place these peach blossoms<hex:02100103>in your hair, and become<hex:02100103>as princesses!<hex:02100103>   - Aldiytha"
337,"","",""
338,"Summon forth your quaqua, a familiar hailing from the south sea isles that has either a permanent snarl or grin, depending on one's outlook on life.","Employed by a treasure hunter of Aloalo Island, this familiar was born of an early form of arcanima, an art which emerged in the south sea isles. The being's origin is attested by its predominantly wooden construction, a method which precedes the use of gemstones to create Carbuncles.","Them younglin's will be grinnin'<hex:02100103>ear to ear when they see what<hex:02100103>you've got in store!<hex:02100103>   - Baenfaeld"
339,"Summon forth your island Peerifool. If anyone asks, it bears no relation whatsoever to a certain malicious rotting vegetable.","Loaded aboard a trading vessel as part of its provisions, this mandragora decided to try her luck in the open sea rather than be added to soup. As luck would have it, the tides delivered her to a desert island, whose fertile soil and sunshine allowed her to attain enormous proportions.","Honestly, I've never seen<hex:02100103>such foolishness!<hex:02100103>   - Namono Tayamono"
340,"Summon forth your island adenium. Literally a desert rose by another name, and doesn't have much of a scent to brag about.","Sprouted and grown in the South Mandra Kingdom, this adenium lived what he thought was a happy life until he encountered the Peerifool. From the castaway vegetable, he learned about the great wide world beyond the island's bounds, and began to dream of embarking upon grand adventures.","I have oft heard it said that a blossom's beauty<hex:02100103>can move a man to love and long, but I never truly<hex:02100103>believed it until I met you two desert roses.<hex:02100103>   - Thancred"
341,"","",""
342,"Summon forth your ty'aitya. Though its kind is ordinarily only capable of gliding, no one has apparently told this fellow, who can fly indefinitely.","Its name meaning “little voices at play” in Xbr'aal, this herbivorous beastkin is capable of gliding impressive distances owing to the skin that stretches between its wrists and ankles. Fiercely territorial, it is known to attack even large predators using the bladelike cartilage protruding from the side of its hands.","Have you ever seen a ty'aitya?<hex:02100103>   - Ty'at Roh"
343,"Summon forth your air-wheeler A9. The lights aren't merely for show and actually make it go.","Designed and built in Alexandria, this single-rider flying vehicle uses electrope to convert lightning to wind energy, which it expels to produce levitation and propulsion. While air-wheelers are extensively employed by the military, the A9 is a civilian model and does not come fitted with armaments.","I'm looking for an air-wheeler A9.<hex:02100103>Have you got any...er...smaller sizes?<hex:02100103>   - Milalla Customer"
344,"Summon forth your alpaca. Its foul spit is outweighed by its cuteness and utility. Mostly.","Known as a Pelupelu merchant's best friend, the alpaca has long been raised as livestock in the mountainous regions of Tural. They are prized for their wool, a staple material in traditional textiles, as well as their sure-footedness, which sees them employed as both pack animals and cavalry mounts.","You can take an alpaca to water,<hex:02100103>but you can't make it drink.<hex:02100103>   - Keshkwa"
345,"Manifest your wings of ruin. Rest assured they won't bring destruction wherever they go.","Calling to mind Valigarmanda, the dread creature dubbed the Skyruin, these magicked wings grant their wearer an aura of irrepressible might. Though they are said to manifest only for those who are worthy, the truth of their nature is shrouded in mystery.","The tales these walls could<hex:02100103>tell of the Skyruin...<hex:02100103>   - Pameka"
346,"Manifest your wings of resolve. Their deep-blue hue exudes the burden of a lost man.","Calling to mind Zoraal Ja, King of Resolve of Alexandria, these magicked wings grant their wearer an aura of undying pride. Though they were discovered near the throne on the summit of Everkeep, the truth of their nature is shrouded in mystery.","When the army fails in its duty,<hex:02100103>it is the charge of the King of Resolve<hex:02100103>to clean up its mess.<hex:02100103>   - Zoraal Ja"
347,"Summon forth your outrunner, a rotund machine built by the Alexandrians.","A general-purpose machine, the outrunner can perform a wide variety of tasks, from the maintenance of facilities and devices to the elimination of dangerous creatures. Its design incorporates a monitor which displays comical expressions in lieu of a face, that it might be more approachable to the public.","Outrunner guide unit identified.<hex:02100103>   - Mechanical Sentry"
348,"Summon forth your mehwapyarra. As dutiful as it is laid-back.","This fully grown mehwapyarra (“capybara” in certain other parts) was wandering alone in Shaaloani when it was attacked and swallowed whole by the tural vidraal Ttokrrone. Fortunately for the creature, you appeared and put down its devourer before it could be digested, and it now lends you its back out of a sense of duty.","The Fury take these<hex:02100103>ridiculous flying rodents!<hex:02100103>   - Estinien"
349,"Summon forth your monowheel S1, a bold vehicle fit for a champion of the Arcadion.","A prize Ascension Arcadia bestows upon its champions, this unique one-wheeled vehicle employs an advanced stability system that allows it to traverse any and all terrain. Owing to its complex controls, however, it takes considerable practice to become a competent rider.","Without further ado, let us<hex:02100103>set the wheels in motion!<hex:02100103>   - Lady Luck"
350,"Summon forth your rroneek. As your trusty steed, this creature can look forward to living to a ripe old age.","Found grazing the plains of Xak Tural, this stoutly built beastkin has been prized since ancient times on account of fairly every part of it being a useful resource. Owing to its importance in their lives, many nomadic tribes revere it as their guiding animal, and migrate alongside it with the seasons.","Well, you two look happier than<hex:02100103>a pair of rroneek in the sun.<hex:02100103>   - Zemoweni"
351,"Summon forth Ullr, a dragon on the hunt for a musical collaboration.","Belonging to Ratatoskr's brood, this dragon was searching for a mortal with whom it could weave songs when it chanced to see you in the middle of a hunt. So impressed was it by your prowess, it chose to accompany you on your travels in hopes of witnessing more heroic feats.","Like our esteemed ancestor, I will<hex:02100103>fill the skies with beauteous songs!<hex:02100103>   - Ehll Tou"
352,"Summon forth your qeziigural, a winged golem whose name means “gold that flies” in the Mamool Ja tongue.","Encountered in Cenote Ja Ja Gural, this winged stone construct is outfitted with golden adornments whose engravings bespeak Mamool Ja origins. As its bare body appears to hail from an earlier time, however, it is believed to be a Yok Huy relic that was repurposed and decorated.","Don't indulge them with anything<hex:02100103>but a face of stony indifference.<hex:02100103>   - Papa Gruff"
353,"Summon forth your automatoise, a weapon of war developed in Origenics.","A weapon of war developed in Origenics, this giant tortoise has been augmented with a reinforced electrope skeleton and servomotors in order to enhance defense and strength. As the underlying creature is ordinarily mild-mannered, it is infused with the soul of a savage predator to lend it ferocity at the onset of battle.","That strikes me as a rather curious thing to be<hex:02100103>researching, but to each their own, I suppose!<hex:02100103>   - Knowledgeable Loporrit"
354,"Summon forth your mountain zu, and make ready to quench your thirst for adventure.","This subspecies of the monstrous zu is known to inhabit the mountainous regions of the Near East. Seeking to tame the ill-tempered bird, Hannish alchemists fed it a specially concocted brew, which had the desired effect while causing the creature to give off a refreshing citrus aroma.","I can't remember the last time<hex:02100103>I felt so refreshed!<hex:02100103>   - Tataru"
355,"","",""
356,"Summon forth your barreltender, a sabotender possessed of a hulking frame that has earned it its name.","Native to the arid wilds of Xak Tural, this abnormally well-built sabotender resolved to further hone its flesh after meeting its match in an adventurer. As part of a rigorous training regime, it willingly and tirelessly carries you hither and yon.","Hells, he's every bit as muscular<hex:02100103>and majestic as I remembered!<hex:02100103>   - Humphrey"
357,"Summon forth your eggeater, an anteater raised on a luxurious diet of eggs.","Under the patronage of its mistress, Rowena, this widowmaker has led a pampered life. As it was impractical to feed it the prodigious quantities of ants its kind consumes in the wild, however, it was instead raised on a diet of beaten eggs. This specimen is well accustomed to men, and permits those it trusts to ride upon its back.","We can ill afford to place<hex:02100103>all our eggs in one basket.<hex:02100103>   - Erenville"
358,"Summon forth your punutiy, and delight onlookers to no end with its winsome charm.","Inhabiting the waters of Yok Tural, these gentle giants have been employed by men since olden days to tow boats on the continent's rivers and lakes. This specimen is particularly inquisitive, and having been imbued with the ability to fly, it has further developed a taste for travel.","If the punutiys are happy,<hex:02100103>then I'm happy too.<hex:02100103>   - Yubli"
359,"","",""
360,"Summon forth your shroud of Darkness, a lingering sliver of the Cloud of Darkness's eldritch raiment.","A sliver of the eldritch raiment worn by the Cloud of Darkness. Appearing to be perpetuated by residual aether, it shows no sign of dissipating and allows its wearer to fly freely. Though soft to the touch like the finest wool, the fog that clings to it results in a persistent clamminess.","Darkness shall consume Light!<hex:02100103>   - Igeyorhm"
361,"Summon forth your dais of Darkness. Will not vanish beneath your feet after a set duration.","A piece of the battlefield created by the Cloud of Darkness, upon which only those recognized by the being may set foot. While it has sent countless foes plummeting into endless void, by triumphing over its maker, you appear to have gained control over it.","A well-maintained airship can mean<hex:02100103>the difference between life and a<hex:02100103>horrible, plummetin' death.<hex:02100103>   - Redbill Engineer"
362,"Summon forth your hovering hot pot. Formerly a ritual cauldron, it now soars the skies while simmering with scrumptious morsels.","Long ago, when a ritual cauldron was accidentally used to cook dinner for the lord of Yanxia, a strange phenomenon occurred which saw the vessel rise into the air like the fiery wheels of divine legend. Thereafter, subsequent generations of rulers took to filling the cauldron with various delicacies, which they enjoyed even as they hovered in the heavens.","What is this? It smells...spicy.<hex:02100103>   - Erenville"
363,"Manifest your wings of eternity. Their luminous green hue exudes the determination of a recreated queen.","Found within the virtual domain created by the Meso Terminal, these armor-clad wings are reminiscent of the dread entity that Sphene had become. While their origin is shrouded in mystery, they exude the unwavering determination of a ruler who placed her subjects above all else.","My desire to protect my people<hex:02100103>transcends all others!<hex:02100103>   - Sphene"
364,"Summon forth your vacuum suit, and live the dream of piloting a futuristic bipedal machina.","Created for the Cosmic Exploration Initiative, this construction machina was developed as a collaboration between Loporrit, Sharlayan, and Garlean engineers. As a result, it exhibits magitek armor influences in its design, particularly in the area of its piloting system.","If I am not mistaken, this would<hex:02100103>not be the first time you've piloted<hex:02100103>one of these suits.<hex:02100103>   - G'nibnpha"
365,"Summon forth your venturous kamuy, blessed wolf who shall not be bound by such corporeal laws as gravity or aerodynamics.","During a journey to the Far East, the merchant Rowena came upon and took in this wolf which, having received a divine blessing, is able to lope freely through the sky. In the part of the world whence it hails, a practice exists wherein dogs are sent to pay homage at distant shrines in their masters' stead.","Oho, how enterprising!<hex:02100103>   - Hasdahd"
366,"","",""
367,"","",""
368,"","",""
369,"","",""
370,"","",""
371,"","",""
372,"Summon forth your demon haul, a dreaded guardian-turned-mode of transport.","This formerly inanimate block of stone was brought to ghastly life by way of arcane patterns engraved in blood. Though created in bygone times to repel trespassers as a guardian, the removal of its core has rendered it harmless while additionally allowing it to serve as a mode of transport.","How many times now have<hex:02100103>you and yours hauled us<hex:02100103>back from the brink?<hex:02100103>   - Merlwyb"
373,"Summon forth your petalodus, an ambulatory shark that thinks of you as a friend, not food.","Though ancient Nymian legend speaks of mythical sharks possessed of arms and legs, it is unknown whether they bear any connection to the bipedal petalodus. Though its kind are ferocious by nature, for reasons unknown, this particular specimen treats you as an old friend...and here we are.","Shark! Shark! Run for your lives!<hex:02100103>   - Faire-goer"
374,"Summon forth your snowstreamer. Guaranteed not to inconveniently melt while you are inside.","Hollow on the inside and sustained by the power of eternal ice, this snowman garbed in fetching purple promises to keep its rider cool even in the hottest of climes. Rumor holds it is the perfect companion for those who wish to share their adventures with others, as well as those who wish to cheer others along on theirs.","There's something strange about<hex:02100103>these snowmen, yes, but...I can't<hex:02100103>quite put my finger on it.<hex:02100103>   - Isainne"
375,"","",""
376,"","",""
377,"","",""
378,"","",""
379,"Summon forth the pilgrim's protector, a wandering worshiper's best friend.","A white-furred beast native to lands formerly belonging to the Kingdom of Voeburt. They can be domesticated if raised from birth, and were known to escort adherents of the Church of the First Light on pilgrimages. Due to its exceptional docility, this specimen is believed to be descended from such trained creatures.","There is much I could learn<hex:02100103>from your pilgrimage.<hex:02100103>   - Hien"
380,"","",""
381,"Summon forth your branchbearer. If it looks like a bird, flies like a bird, and cries like a bird, then it...could be a predatorial seedkin disguised as a bird.","The branchbearer is employed as a companion plant in Gok Golma, where it protects crops by deterring pests with its aetheric emissions. In the past, the species was so aggressive that it was known to actively hunt animals for sustenance, but the Doppro people have succeeded in their domestication.","Truly, a more effective deterrent<hex:02100103>I could not imagine.<hex:02100103>   - Alphinaud"
382,"Summon forth your air-wheeler C9, and turn heads all over Solution Nine.","The C9 is the latest flying passenger vehicle to be developed in Alexandria. Propelled by six electrope thrusters that serve as wheels when driven on the ground, it performs equally well on land as it does in the air, and is the object of desire for the youths of Solution Nine.","It's almost scary what you<hex:02100103>can do with electrope...<hex:02100103>   - Wuk Lamat"
383,"Summon your ancient airship, a magic-propelled vessel capable of bearing you and three companions.","Discovered on the Occult Crescent, this ancient airship is powered not by ceruleum like modern vessels, but rather relies on magic to manipulate wind-aspected aether and generate propulsion. As this magic must be provided by passengers, it is recommended to ride in a group in order to avoid exhaustion.","Go as a gale wind to<hex:02100103>the wrecked airship.<hex:02100103>   - Sonu Vanu"
384,"","",""
385,"Summon forth your high mobility vacuum suit, and live the dream of piloting a futuristic bipedal machina.","Those who have made exceptional contributions to the Cosmic Exploration Initiative are presented with this special vacuum suit, whose chassis and drivetrain have been tuned to increase power output. While proportionately more difficult to maneuver as a result, it is highly regarded among veteran pilots.","Hop into the pilot's seat!<hex:02100103>We'll begin as soon as<hex:02100103>you're ready!<hex:02100103>   - Wedge"
386,"Call into action your warp loader, and bulldoze your way through life.","Created for the Cosmic Exploration Initiative, this six-wheeled construction machina can traverse the roughest terrain with ease, and boasts ample power for clearing away obstacles with its front-facing blade. It is highly regarded among the Loporrits for its combination of utility and mobility.","You've certainly proven you<hex:02100103>are not one to let obstacles<hex:02100103>stand in your path.<hex:02100103>   - Grynewyda"
387,"","",""
