key,0,1,2,3,4,5,6,7,8,9,10,11
533,2,1,2,0,0,"/rangerpose3r","/rpose3r","ALIASES:<hex:02100103>　/yellowrangerposea, /yrpa<hex:02100103>USAGE:<hex:02100103>　/yrpa [subcommand]<hex:02100103><hex:02100103>→Do the Yellow Ranger pose A.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","/yellowrangerposea","/yrpa",293,0
534,2,1,2,0,0,"/wink","/rightwink","ALIASES:<hex:02100103>　/rightwink, /wink<hex:02100103>USAGE:<hex:02100103>　/rightwink [subcommand]<hex:02100103><hex:02100103>→Perform the wink emote with your right eye.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","/rightwink","/wink",293,0
535,2,1,2,0,0,"/rangerpose1l","/rpose1l","ALIASES:<hex:02100103>　/redrangerposeb, /rrpb<hex:02100103>USAGE:<hex:02100103>　/rrpb [subcommand]<hex:02100103><hex:02100103>→Do the Red Ranger pose B.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","/redrangerposeb","/rrpb",293,0
536,2,1,2,0,0,"/rangerpose2l","/rpose2l","ALIASES:<hex:02100103>　/blackrangerposeb, /brpb<hex:02100103>USAGE:<hex:02100103>　/brpb [subcommand]<hex:02100103><hex:02100103>→Do the Black Ranger pose B.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","/blackrangerposeb","/brpb",293,0
537,2,1,2,0,0,"/rangerpose3l","/rpose3l","ALIASES:<hex:02100103>　/yellowrangerposeb, /yrpb<hex:02100103>USAGE:<hex:02100103>　/yrpb [subcommand]<hex:02100103><hex:02100103>→Do the Yellow Ranger pose B.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","/yellowrangerposeb","/yrpb",293,0
538,2,1,2,0,0,"/facepalm","","USAGE:<hex:02100103>　/facepalm [subcommand]<hex:02100103><hex:02100103>→Bury your head into your hands in frustration.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
539,2,1,2,0,0,"/zantetsuken","/ztk","ALIASES:<hex:02100103>　/zantetsuken, /ztk<hex:02100103>USAGE:<hex:02100103>　/zantetsuken [subcommand]<hex:02100103><hex:02100103>→Perform the Zantetsuken attack.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
540,2,1,2,0,0,"/flex","","USAGE:<hex:02100103>　/flex [subcommand]<hex:02100103><hex:02100103>→Flex your muscles.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
541,2,1,2,0,0,"/respect","","USAGE:<hex:02100103>　/respect [subcommand]<hex:02100103><hex:02100103>→Offer up a silent prayer.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
542,2,1,2,0,0,"/sneer","","USAGE:<hex:02100103>　/sneer [subcommand]<hex:02100103><hex:02100103>→Sneer contemptuously.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","","",293,0
543,2,1,2,0,0,"/prettyplease","/pplease","ALIASES:<hex:02100103>　/prettyplease, /pplease<hex:02100103>USAGE:<hex:02100103>　/prettyplease [subcommand]<hex:02100103><hex:02100103>→Make a pleading motion.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
544,2,1,2,0,0,"/playdead","/pdead","ALIASES:<hex:02100103>　/playdead, /pdead<hex:02100103>USAGE:<hex:02100103>　/playdead [subcommand]<hex:02100103><hex:02100103>→Feign death.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
545,2,1,2,0,0,"/iceheart","","USAGE:<hex:02100103>　/iceheart [subcommand]<hex:02100103><hex:02100103>→Envelop yourself in diamond dust.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
546,2,1,2,0,0,"/moonlift","","USAGE:<hex:02100103>　/moonlift [subcommand]<hex:02100103><hex:02100103>→Perform the moonlift dance.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
547,2,1,2,0,0,"/dote","","USAGE:<hex:02100103>　/dote [subcommand]<hex:02100103><hex:02100103>→Throw a heartfelt kiss at your beloved.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
548,0,0,0,0,0,"","","","","",0,0
549,2,1,2,0,0,"/spectacles","","USAGE:<hex:02100103>　/spectacles [subcommand]<hex:02100103><hex:02100103>→Adjust your spectacles.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
550,2,1,2,0,0,"/songbird","","USAGE:<hex:02100103>　/songbird [subcommand]<hex:02100103><hex:02100103>→Perform the Songbird's special dance.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
551,2,1,2,0,0,"/waterfloat","","USAGE:<hex:02100103>　/waterfloat<hex:02100103><hex:02100103>→Perform a back float in water. No system message is displayed with this emote.","","",293,0
552,2,1,2,0,0,"/waterflip","","USAGE:<hex:02100103>　/waterflip<hex:02100103><hex:02100103>→Perform a somersault underwater. No system message is displayed with this emote.","","",293,0
553,2,1,2,0,0,"/puckerup","","USAGE:<hex:02100103>　/puckerup [subcommand]<hex:02100103><hex:02100103>→Close your eyes and pucker your lips.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","","",293,0
554,2,1,2,0,0,"/powerup","","USAGE:<hex:02100103>　/powerup [subcommand]<hex:02100103><hex:02100103>→Put your true strength on display.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
555,2,1,2,0,0,"/easternbow","/ebow","USAGE:<hex:02100103>　/easternbow [subcommand]<hex:02100103><hex:02100103>→Perform a bow in the Far Eastern fashion.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
556,2,1,2,0,0,"/squats","","USAGE:<hex:02100103>　/squats [subcommand]<hex:02100103><hex:02100103>→Do a set of squats.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
557,2,1,2,0,0,"/pushups","","USAGE:<hex:02100103>　/pushups [subcommand]<hex:02100103><hex:02100103>→Do a set of push-ups.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
558,2,1,2,0,0,"/situps","","USAGE:<hex:02100103>　/situps [subcommand]<hex:02100103><hex:02100103>→Do a set of sit-ups.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
559,2,1,2,0,0,"/breathcontrol","","USAGE:<hex:02100103>　/breathcontrol [subcommand]<hex:02100103><hex:02100103>→Take a breath and relax.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
560,2,1,2,0,0,"/converse","","USAGE:<hex:02100103>　/converse [subcommand]<hex:02100103><hex:02100103>→Strike up a conversation.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
561,2,1,2,0,0,"/concentrate","","USAGE:<hex:02100103>　/concentrate [subcommand]<hex:02100103><hex:02100103>→Knit your brows in thought.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","","",293,0
562,2,1,2,0,0,"/disturbed","","USAGE:<hex:02100103>　/disturbed [subcommand]<hex:02100103><hex:02100103>→Twist your face in confusion.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","","",293,0
563,2,1,2,0,0,"/simper","","USAGE:<hex:02100103>　/simper [subcommand]<hex:02100103><hex:02100103>→Give a lazy smile.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","","",293,0
564,2,1,2,0,0,"/beam","","USAGE:<hex:02100103>　/beam [subcommand]<hex:02100103><hex:02100103>→Grin from ear to ear.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","","",293,0
565,2,1,2,0,0,"/attention","","USAGE:<hex:02100103>　/attention [subcommand]<hex:02100103><hex:02100103>→Stand at attention.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
566,2,1,2,0,0,"/atease","","USAGE:<hex:02100103>　/atease [subcommand]<hex:02100103><hex:02100103>→Stand relaxed with your feet apart.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
567,2,1,2,0,0,"/box","","USAGE:<hex:02100103>　/box [subcommand]<hex:02100103><hex:02100103>→Put up your dukes.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
568,2,1,2,0,0,"/ritualprayer","","USAGE:<hex:02100103>　/ritualprayer [subcommand]<hex:02100103><hex:02100103>→Offer a prayer to the gods.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
569,0,0,0,0,0,"","","","","",0,0
570,2,1,2,0,0,"/tremble","","USAGE:<hex:02100103>　/tremble [subcommand]<hex:02100103><hex:02100103>→Tremble with fear.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
571,2,1,2,0,0,"/winded","","USAGE:<hex:02100103>　/winded [subcommand]<hex:02100103><hex:02100103>→Fall to one knee, exhausted.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
572,2,1,2,0,0,"/aback","","USAGE:<hex:02100103>　/aback [subcommand]<hex:02100103><hex:02100103>→Act taken aback.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
573,2,1,2,0,0,"/greet","","USAGE:<hex:02100103>　/greet [subcommand]<hex:02100103><hex:02100103>→Wave your hand in greeting.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
574,2,1,2,0,0,"/boxstep","","USAGE:<hex:02100103>　/boxstep [subcommand]<hex:02100103><hex:02100103>→Perform a box step dance.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","/2legit",293,0
575,2,1,2,0,0,"/sidestep","","USAGE:<hex:02100103>　/sidestep [subcommand]<hex:02100103><hex:02100103>→Perform a side step dance.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
576,2,1,2,0,0,"/ultima","","USAGE:<hex:02100103>　/ultima [subcommand]<hex:02100103><hex:02100103>→Unleash the savage might of Ultima!<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
577,2,1,2,0,0,"/yoldance","","USAGE:<hex:02100103>　/yoldance [subcommand]<hex:02100103><hex:02100103>→Perform the yol dance.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
578,0,0,0,0,0,"","","","","",0,0
579,2,1,2,0,0,"/splash","","USAGE:<hex:02100103>　/splash [subcommand]<hex:02100103><hex:02100103>→Splash playfully when in water.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
580,0,0,0,0,0,"","","","","",0,0
581,2,1,2,0,0,"/sweat","","USAGE:<hex:02100103>　/sweat [subcommand]<hex:02100103><hex:02100103>→Wipe the sweat from your brow.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","/tillyoubleed",293,0
582,2,1,2,0,0,"/shiver","","USAGE:<hex:02100103>　/shiver [subcommand]<hex:02100103><hex:02100103>→Tremble from the cold.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
583,2,1,2,0,0,"/elucidate","","USAGE:<hex:02100103>　/elucidate [subcommand]<hex:02100103><hex:02100103>→Explain yourself to any who will listen.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
584,2,1,2,0,0,"/ponder","","USAGE:<hex:02100103>　/ponder [subcommand]<hex:02100103><hex:02100103>→Lose yourself in thought.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","","/makeyougohmmm",293,0
585,2,1,2,0,0,"/leftwink","","USAGE:<hex:02100103>　/leftwink [subcommand]<hex:02100103><hex:02100103>→Perform the wink emote with your left eye.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","","",293,0
586,2,1,2,0,0,"/getfantasy","","USAGE:<hex:02100103>　/getfantasy [subcommand]<hex:02100103><hex:02100103>→Perform the Get Fantasy dance.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
587,2,1,2,0,0,"/popotostep","","USAGE:<hex:02100103>　/popotostep [subcommand]<hex:02100103><hex:02100103>→Perform the popoto step.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
588,2,1,2,0,0,"/hum","","USAGE:<hex:02100103>　/hum [subcommand]<hex:02100103><hex:02100103>→Swing your arms and hum a merry tune.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
589,2,1,2,0,0,"/confirm","","USAGE:<hex:02100103>　/confirm [subcommand]<hex:02100103><hex:02100103>→Make sure that all is as it should be.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
590,2,1,2,0,0,"/scheme","","USAGE:<hex:02100103>　/scheme [subcommand]<hex:02100103><hex:02100103>→Spin a web of lies and deceit.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
591,2,1,2,0,0,"/endure","","USAGE:<hex:02100103>　/endure [subcommand]<hex:02100103><hex:02100103>→Grit your teeth and bear all that comes your way.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103><hex:02100103>　　Display expression only.<hex:02100103><hex:02100103>Both text and expression will be displayed when no subcommand is specified. Expression will return to normal after five seconds or by using the command /straightface.","","",293,0
592,2,1,2,0,0,"/tomestone","","USAGE:<hex:02100103>　/tomestone [subcommand]<hex:02100103><hex:02100103>→Lovingly tap your tomestone.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
593,2,1,2,0,0,"/heeltoe","","USAGE:<hex:02100103>　/heeltoe [subcommand]<hex:02100103><hex:02100103>→Perform a slick heel toe dance step.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
594,2,1,2,0,0,"/goobbuedo","","USAGE:<hex:02100103>　/goobbuedo [subcommand]<hex:02100103><hex:02100103>→Perform the realm-famous ""goobbue do"" dance step.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","/mysterymachine",293,0
595,2,1,2,0,0,"/gratuity","","USAGE:<hex:02100103>　/gratuity [subcommand]<hex:02100103><hex:02100103>→Humbly scatter gold coins at the feet of your admirers.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","/makeithail",293,0
596,2,1,2,0,0,"/fistpump","","USAGE:<hex:02100103>　/fistpump [subcommand]<hex:02100103><hex:02100103>→Express an unbridled satisfaction at the crushing defeat of your enemies via a swift pumping motion of your arms.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
597,2,1,2,0,0,"/reprimand","","USAGE:<hex:02100103>　/reprimand [subcommand]<hex:02100103><hex:02100103>→Let that special someone know what's for.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","/youknowyourname",293,0
598,2,1,2,0,0,"/sabotender","","USAGE:<hex:02100103>　/sabotender [subcommand]<hex:02100103><hex:02100103>→Do your finest impression of the Manderville Gold Saucer's mascot Senor Sabotender.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
599,2,1,2,0,0,"/mandervillemambo","/mmambo","ALIASES:<hex:02100103>　/mandervillemambo, /mmambo<hex:02100103>USAGE:<hex:02100103>　/mmambo [subcommand]<hex:02100103><hex:02100103>→Perform the Manderville Mambo.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
600,2,1,2,0,0,"/laliho","","USAGE:<hex:02100103>　/laliho [subcommand]<hex:02100103><hex:02100103>→Perform a traditional dwarven greeting.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
601,2,1,2,0,0,"/simulationm","","USAGE:<hex:02100103>　/simulationm [subcommand]<hex:02100103><hex:02100103>→Synthesize a shimmering sword.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
602,2,1,2,0,0,"/simulationf","","USAGE:<hex:02100103>　/simulationf [subcommand]<hex:02100103><hex:02100103>→Synthesize a shimmering spear.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
603,2,1,2,0,0,"/toast","","USAGE:<hex:02100103>　/toast [subcommand]<hex:02100103><hex:02100103>→Raise a toast to those around you.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
604,2,1,2,0,0,"/lean","","USAGE:<hex:02100103>　/lean<hex:02100103><hex:02100103>→Lean back and get comfortable. No system message is displayed with this emote.","","",293,0
