key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100390,"Reflect","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect: <hex:0249020103><hex:0248020103>Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:02100103>Available only on the first step. ",239,246,1982,11,12,69,0,False,0,6,100387,100388,100389,100390,100391,100392,100393,100394
100391,"Reflect","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect: <hex:0249020103><hex:0248020103>Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:02100103>Available only on the first step. ",239,246,1982,12,13,69,0,False,0,6,100387,100388,100389,100390,100391,100392,100393,100394
100392,"Reflect","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect: <hex:0249020103><hex:0248020103>Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:02100103>Available only on the first step. ",239,246,1982,13,14,69,0,False,0,6,100387,100388,100389,100390,100391,100392,100393,100394
100393,"Reflect","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect: <hex:0249020103><hex:0248020103>Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:02100103>Available only on the first step. ",239,246,1982,14,15,69,0,False,0,6,100387,100388,100389,100390,100391,100392,100393,100394
100394,"Reflect","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 300%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect: <hex:0249020103><hex:0248020103>Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:02100103>Available only on the first step. ",239,246,1982,15,16,69,0,False,0,6,100387,100388,100389,100390,100391,100392,100393,100394
100395,"Careful Observation","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Do nothing for one step, preserving the status of any actions presently in effect.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used up to three times per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1984,8,9,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100396,"Careful Observation","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Do nothing for one step, preserving the status of any actions presently in effect.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used up to three times per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1984,9,10,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100397,"Careful Observation","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Do nothing for one step, preserving the status of any actions presently in effect.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used up to three times per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1984,10,11,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100398,"Careful Observation","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Do nothing for one step, preserving the status of any actions presently in effect.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used up to three times per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1984,11,12,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100399,"Careful Observation","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Do nothing for one step, preserving the status of any actions presently in effect.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used up to three times per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1984,12,13,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100400,"Careful Observation","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Do nothing for one step, preserving the status of any actions presently in effect.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used up to three times per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1984,13,14,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100401,"Careful Observation","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Do nothing for one step, preserving the status of any actions presently in effect.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used up to three times per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1984,14,15,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100402,"Careful Observation","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Do nothing for one step, preserving the status of any actions presently in effect.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used up to three times per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1984,15,16,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100403,"Groundwork","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>. Efficiency decreases by half when <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> is below <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> cost.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1518,8,9,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100404,"Groundwork","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>. Efficiency decreases by half when <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> is below <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> cost.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020818E4E9450AFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1568,9,10,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100405,"Groundwork","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>. Efficiency decreases by half when <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> is below <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> cost.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020818E4E9450BFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1618,10,11,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100406,"Groundwork","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>. Efficiency decreases by half when <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> is below <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> cost.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020818E4E9450CFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1667,11,12,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100407,"Groundwork","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>. Efficiency decreases by half when <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> is below <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> cost.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020818E4E9450DFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1718,12,13,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100408,"Groundwork","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>. Efficiency decreases by half when <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> is below <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> cost.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020818E4E9450EFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1767,13,14,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100409,"Groundwork","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>. Efficiency decreases by half when <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> is below <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> cost.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020818E4E9450FFF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1818,14,15,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100410,"Groundwork","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>. Efficiency decreases by half when <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> is below <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103> cost.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> <hex:020818E4E94510FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03>%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1867,15,16,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100411,"Advanced Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Action: <hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>Standard Touch<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Observe<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>CP cost reduced to 18",239,246,1519,8,9,68,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100412,"Advanced Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Action: <hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>Standard Touch<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Observe<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>CP cost reduced to 18",239,246,1569,9,10,68,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100413,"Advanced Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Action: <hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>Standard Touch<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Observe<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>CP cost reduced to 18",239,246,1620,10,11,68,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100414,"Advanced Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Action: <hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>Standard Touch<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Observe<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>CP cost reduced to 18",239,246,1669,11,12,68,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100415,"Advanced Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Action: <hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>Standard Touch<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Observe<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>CP cost reduced to 18",239,246,1719,12,13,68,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100416,"Advanced Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Action: <hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>Standard Touch<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Observe<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>CP cost reduced to 18",239,246,1769,13,14,68,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100417,"Advanced Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Action: <hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>Standard Touch<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Observe<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>CP cost reduced to 18",239,246,1820,14,15,68,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100418,"Advanced Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Action: <hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>Standard Touch<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Observe<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>CP cost reduced to 18",239,246,1869,15,16,68,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100419,"Heart and Soul","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Allows the execution of <hex:024804F201F403><hex:024904F201F503>Precise Touch<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Intensive Synthesis<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Tricks of the Trade<hex:0249020103><hex:0248020103> regardless of material condition.<hex:02100103>Effect ends if the aforementioned actions are executed when material condition is not <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used once per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1996,8,9,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100420,"Heart and Soul","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Allows the execution of <hex:024804F201F403><hex:024904F201F503>Precise Touch<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Intensive Synthesis<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Tricks of the Trade<hex:0249020103><hex:0248020103> regardless of material condition.<hex:02100103>Effect ends if the aforementioned actions are executed when material condition is not <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used once per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1996,9,10,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100421,"Heart and Soul","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Allows the execution of <hex:024804F201F403><hex:024904F201F503>Precise Touch<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Intensive Synthesis<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Tricks of the Trade<hex:0249020103><hex:0248020103> regardless of material condition.<hex:02100103>Effect ends if the aforementioned actions are executed when material condition is not <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used once per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1996,10,11,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100422,"Heart and Soul","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Allows the execution of <hex:024804F201F403><hex:024904F201F503>Precise Touch<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Intensive Synthesis<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Tricks of the Trade<hex:0249020103><hex:0248020103> regardless of material condition.<hex:02100103>Effect ends if the aforementioned actions are executed when material condition is not <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used once per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1996,11,12,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100423,"Heart and Soul","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Allows the execution of <hex:024804F201F403><hex:024904F201F503>Precise Touch<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Intensive Synthesis<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Tricks of the Trade<hex:0249020103><hex:0248020103> regardless of material condition.<hex:02100103>Effect ends if the aforementioned actions are executed when material condition is not <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used once per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1996,12,13,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100424,"Heart and Soul","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Allows the execution of <hex:024804F201F403><hex:024904F201F503>Precise Touch<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Intensive Synthesis<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Tricks of the Trade<hex:0249020103><hex:0248020103> regardless of material condition.<hex:02100103>Effect ends if the aforementioned actions are executed when material condition is not <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used once per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1996,13,14,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100425,"Heart and Soul","<hex:024804F201F403><hex:024904F201F503>Specialist Action<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Allows the execution of <hex:024804F201F403><hex:024904F201F503>Precise Touch<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Intensive Synthesis<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Tricks of the Trade<hex:0249020103><hex:0248020103> regardless of material condition.<hex:02100103>Effect ends if the aforementioned actions are executed when material condition is not <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>A crafter's delineation is used upon execution.<hex:02100103>Can only be used once per synthesis.<hex:02100103>This action does not increase step count.",4655,4656,1996,14,15,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
