key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
598077,0,1,2,0,0,5695,5533,0,1,1,1,0,0,0,0,0,0,False,False,False,"ヴリトラ様が正体を明かされたことは、<hex:02100103>多少の驚きはあれど、嬉しく思っています。<hex:02100103>それに、この街の賑わいや活気を、歓びと言ってくださいました。","だから私たちは、<hex:02100103>この店を訪れた人たちが少しでも早く悲しみを癒せるよう、<hex:02100103>彩り豊かで温かなもてなしを、提供し続けたいと思います。","0"
598078,0,1,2,0,0,957,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"メリードズメイハネへ、ようこそお越しくださいました。<hex:02100103>あなた方に護られたこの街が、決して色褪せることのないよう、<hex:02100103>今まで以上に、鮮やかなひとときを提供して参りますわ。","0","0"
598079,0,1,1,0,0,0,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"見ない顔だが……旅人か？<hex:02100103>サボってるわけじゃない、休憩時間だ。","イェドリマンの近くで、また連れ去り事件が発生したらしい。<hex:02100103>居合わせた旅人が未然に防いだそうだが、<hex:02100103>まさかお前じゃ……ハハッ、そんなわけないか。","0"
598080,0,1,1,0,0,0,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"旅人か……。<hex:02100103>サボってるわけじゃない、<hex:02100103>店の片づけを手伝って、今は休憩中だ。","異形の獣騒ぎの被害は甚大だが、<hex:02100103>太守様のお客人方の協力で、かなりの人数が救われたらしい。<hex:02100103>まさかお前じゃ……ハハッ、そんなわけないか。","0"
598081,0,1,1,0,0,0,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"旅人か。<hex:02100103>サボってるわけじゃ……いや、サボりだな。","太守様を守れず、愛着ある街も棄てるかもしれないとなると、<hex:02100103>少しばかりやりきれなくてな。<hex:02100103>なに、少し休んだら、また立ち上がるさ。","0"
598082,0,1,1,0,0,0,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"旅人か……。<hex:02100103>サボってるわけじゃない、休憩時間だ。","終末の危機は去ったと聞く。<hex:02100103>星の彼方で、希望を紡いだ者たちがいたのだと。<hex:02100103>まさかお前じゃ……ハハッ、そんなわけないか。","0"
598083,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"怖いものは、見ないようにしてるの。<hex:02100103>自分を酔わせるお酒と娯楽があれば、<hex:02100103>人は生きていけるもの。","0","0"
598084,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"見ないようにしていても、終末騒動の時は、ずっと怖かったわ。<hex:02100103>けれど、もう安心なんでしょう？<hex:02100103>なら、ラザハン自慢の蒸留酒と舞踏を、心から楽しめるわね！","0","0"
598085,0,1,2,0,0,4218,757,0,1,1,1,0,0,0,0,0,0,False,False,False,"珍しいね、もしかして冒険者さんかい？<hex:02100103>ここはバルシャーン・バザール。<hex:02100103>あらゆる物品が集まる、商人たちの戦場さ。","けど、昨今は物流が滞っちまって……<hex:02100103>見ての通り、ガランとしてる。<hex:02100103>どうしたもんかねえ。","0"
598086,0,1,2,0,0,4218,4229,0,1,1,1,0,0,0,0,0,0,False,False,False,"例の騒動……もう聞いたかい？<hex:02100103>正直、物を売りたくても、<hex:02100103>とても商いどころじゃない状況さ。","ウチみたいな小さなところもつらいけれど、<hex:02100103>売れない貿易品を倉庫いっぱいに抱えた大商会なんて、<hex:02100103>一族郎党、首くくる事態になりかねない……やりきれないよ。","0"
598087,0,1,2,0,0,4218,5695,0,1,1,1,0,0,0,0,0,0,False,False,False,"やあ冒険者さん、景気はどうだい？<hex:02100103>ラザハンは、バルシャーン・バザールに商人が戻って、<hex:02100103>ちょっと前が嘘みたいに活気にあふれてるよ。","おかげで、卸売業のウチも大忙し！<hex:02100103>このあとも、仕入れに出る予定さ。<hex:02100103>旅の途中で、また会えたらいいね。","0"
598088,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"太守様のお客人だな、連絡は受けている。<hex:02100103>この先は、ラザハンの防衛を司る星戦士団の本営だ。","0","0"
598089,0,1,2,0,0,5533,764,0,1,1,1,0,0,0,0,0,0,False,False,False,"民を死なせ、太守様を守れず、<hex:02100103>何が星戦士か……。<hex:02100103>そう思いはしても、絶望には至れない。","ヴリトラ様の言うように、難局を乗り越え民が団結するのなら、<hex:02100103>命を賭してそれを護るのが、我々星戦士団の務めだからな。","0"
598090,0,1,2,0,0,5695,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"心に灯を宿した人は、決して絶望には至らない。<hex:02100103>あなたの姿を見ていて、そう気づけたんだ。<hex:02100103>終末を退けし冒険者よ、あなたに、最大の敬意を。","0","0"
598091,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"サベネアの特級シルクは、厳選した蚕繭を用い、<hex:02100103>伝統の職人技で仕上げた逸品。<hex:02100103>これが売れないなんて……早く交易が再開されてほしいものです。","0","0"
598092,0,1,2,0,0,737,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"終末の騒動で、ご高齢の職人さんが、幾人も犠牲になりました。<hex:02100103>国を棄てるかもしれないという話も耳にして……<hex:02100103>人の技や文化はこのように絶えていくのかと、切ない思いです。","0","0"
598093,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"今度、年若い職人が中心となって、<hex:02100103>絹織物の伝統技術を学ぶ会を開くことになったんですよ。<hex:02100103>「絶やさない」という意思が大事なのだと、そう思うのです。","0","0"
598094,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ん～、腰回りのシルエット、一味足りない……<hex:02100103>縫い方、ちょ～っと調整してみよっかなあ。","0","0"
598095,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"なんだか外が騒がしいけど……<hex:02100103>アタシは、何が起きようと自分の仕事をするだけだよ。<hex:02100103>どんなときでも、平常心が肝心だからね。","0","0"
598096,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"終末は過ぎ去ったんだってね。<hex:02100103>生活が落ち着けば、新たな衣服を求める人もいる。<hex:02100103>そのときこそ、アタシが縫った作品の売り出し時さ。","0","0"
598097,0,1,2,0,0,4218,5695,0,1,1,1,0,0,0,0,0,0,False,False,False,"やあ、ルヴェーダ製糸局の養蚕所へようこそ。<hex:02100103>ここでは、特級糸を生産するため、<hex:02100103>厳選した蚕たちを育ててるんだ。","蚕は人が世話をしないと生きられないから、<hex:02100103>僕らは毎日忙しいよ。<hex:02100103>もちろん、不況の不安はあるけれどさ……。","0"
598098,0,1,2,0,0,4218,5533,0,1,1,1,0,0,0,0,0,0,False,False,False,"蚕たちが、大量死してたんだ。<hex:02100103>繊細な生き物だし、この騒ぎの影響かもしれないな……。","人に恵みをもたらす蚕は、昔から神様として祀られてきた。<hex:02100103>だから……死んだ蚕に捧げる古い言葉を繰り返すんだ。<hex:02100103>どうか星を巡り、いずれまた、よき縁を紡がんことを……ってね。","0"
598099,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"生き残った蚕たちから、<hex:02100103>少しずつ数を増やしていかないとね……。<hex:02100103>よしよし、桑の葉、たーんとお食べ。","0","0"
598100,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"見学の方かしら？<hex:02100103>私は、繭から採取された糸の搬出をしているところよ。<hex:02100103>ここから、染色職人さんのところに運んで、色をつけてもらうの。","0","0"
598101,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ときどき一緒にお昼を食べてた同僚の子、<hex:02100103>騒動があってから姿を見てないの……。<hex:02100103>なんだか、心にぽっかり穴が空いたみたい。","0","0"
598102,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"色々あったけど、生き残った蚕たちから、<hex:02100103>次代の子が生まれてきているし、希望を感じるわ。<hex:02100103>また忙しくなるわね。","0","0"
598103,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"交易が成り立たなくなって以来、在庫は増えるばかりです。<hex:02100103>早々に生産を止めるべきかもしれませんが、<hex:02100103>職人たちの仕事を奪うのも……本当に悩ましいですよ。","0","0"
598104,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"星外脱出の件、耳にしました。<hex:02100103>業務を続けることが、職人たちの心の支えにもなっていたのですが……<hex:02100103>もう、そうも言っていられないのかもしれませんね。","0","0"
598105,0,1,2,0,0,4218,5695,0,1,1,1,0,0,0,0,0,0,False,False,False,"各国との貿易が再開されました。<hex:02100103>辛い状況の中で業務を続けてきたのが、ようやく報われます。","しかしながら、大量の在庫を一度に捌いては値崩れの元。<hex:02100103>職人たちの魂の結晶を、買い叩かせるわけにはまいりません。<hex:02100103>いかに売るか……ここからが、私の本当の闘いですよ。","0"
598106,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"蚕ってのは、ひたすら桑の葉を食べ続けるんだ。<hex:02100103>他の葉も食べないことはないんだけど、<hex:02100103>繭を作らせるには、これが一番なんだよ。","0","0"
598107,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"蚕が大量に死んでしまって、桑の葉が余ってるんだ。<hex:02100103>生薬としても使えるし、<hex:02100103>製薬堂に買い取ってもらえるよう、交渉してみようかな。","0","0"
598108,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"桑は、葉も果実も枝も根も、余すところなく使える植物なんだよ。<hex:02100103>とくに果実は、ジャムやお菓子、果実酒の素材としても人気でね。<hex:02100103>……ああ、久々に甘い一杯を呑みたくなってきた。","0","0"
598109,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ええと、パーラカの里からの搬入物はこっち、と……。<hex:02100103>あとで、里の子どもたちに、お土産も買っていかなくちゃ。","0","0"
598110,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"この星から脱出するって、本当でしょうか？<hex:02100103>もし、どうしようもない状況なら……<hex:02100103>どうか、幼い子たちを先に逃がしてあげてほしいものです。","0","0"
598111,0,1,2,0,0,5695,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"冒険者さん、ラザハンにようこそ！<hex:02100103>終末騒動の時に戦ってくれたこと、<hex:02100103>私、絶対に忘れません。","0","0"
598112,0,1,1,0,0,5696,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ナルネア島に例の塔が現れて以来、<hex:02100103>空にも異形の魔物が多数出現しておりまして……。<hex:02100103>安全性を考慮し、現在、飛空便は全面的に休航しております。","0","0"
598113,0,1,1,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ナルネア島の塔は消え去りましたが、<hex:02100103>この状況ですので、飛空便は引き続き休航しております。","0","0"
598114,0,1,2,0,0,5695,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ここは循環飛空便の発着所です。<hex:02100103>空路の安全が確保された結果、各国への運航を再開しております。<hex:02100103>向かいの受付より、ご搭乗手続きを行ってください。","0","0"
598115,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ああ、アンタも飛空艇に乗りに来たのかい？<hex:02100103>残念だけど、今は全面休航中らしい。","安全のためとはいえ、物流を途絶えさせては、<hex:02100103>経済が麻痺してしまうだろうに。<hex:02100103>どうにも難しい状況だねえ……。","0"
598116,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"星の外へと脱出するだって？<hex:02100103>飛空艇だって、星々の世界までは飛べないだろうに、<hex:02100103>まるで想像がつかないよ……。","0","0"
598117,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ああ、アンタも飛空艇に乗りに来たのかい？<hex:02100103>先日ようやく運航が再開されて、だいぶ賑わってるよ。","実は俺、飛空艇に乗る予定は特にないんだ。<hex:02100103>ただ、人が旅立ち、また帰ってくる、この場所が好きでね。<hex:02100103>暇を見つけちゃ、こうして眺めに来てるのさ。","0"
598118,0,1,2,0,0,764,4219,0,1,1,1,0,0,0,0,0,0,False,False,False,"ここはニーローパラ畜産局。<hex:02100103>サベネア島原産の家禽である「ハンサ」の品種改良や、<hex:02100103>飼育技術の向上を研究している施設ですよ。","ニーローパラっていうのは、<hex:02100103>ハンサの毒腺を切除する方法を編み出した偉～い人！<hex:02100103>その発明で、ハンサのお肉を食べられるようになったのです！","0"
598119,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"この空のせいか、ハンサたちが怯えちゃって、<hex:02100103>食が細くなってるんです。<hex:02100103>卵の数にも影響が出てるし、心配だわ……。","0","0"
598120,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ハンサたち、食欲が戻ったみたいです。<hex:02100103>ほら、瞳がこんなに生き生きしていて……！<hex:02100103>ああ、いえ、素人目にはわからないかもしれませんが……。","0","0"
598121,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"おう、なんだお前さん、ハンサに興味があるのか？<hex:02100103>わかるぜ、あのつぶらな瞳に、えもいわれぬ匂い……<hex:02100103>どうにも惹かれちまうよな。","こいつらの何羽かは、もとは薫香の丘の牧場にいたんだが、<hex:02100103>あっちは異形の魔物に襲撃されて、壊滅状態でよ……。<hex:02100103>いつかまた牧場で、思う存分駆け回らせてやりたいもんだ。","0"
598122,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……本当の太守様は竜でしたと言われたところで、<hex:02100103>俺らのやることが変わるわけじゃねえ。<hex:02100103>明日要るものを作る、それが人の営みってもんだからな。","0","0"
598123,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"海辺のハンサ牧場が再建されたら、<hex:02100103>預かっていたハンサたちも、故郷に戻れるってもんだ。<hex:02100103>その日に向けて、俺らは一歩ずつ進んでいくつもりだよ。","0","0"
598124,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ヒュウ！<hex:02100103>これだけバラバラな連中が集まる機会は、そうないぜ？<hex:02100103>出発前に、いろいろ話を聞いてみるとするか。","まずは、草原のアウラ族の……シリナさんと、サドゥさんだろ？<hex:02100103>……そのうしろにいるデカ斧男は、ちょっと近寄りがたいな。","0"
598125,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"帝国の連中がどうなろうが、オレの知ったことか。<hex:02100103>ジンドウテキシエンなんてものにも、意義を感じられない。<hex:02100103>生きられなけりゃ滅びる……それだけだ。","だが、派遣団のやり方は守ってやるよ。<hex:02100103>納得の上で、東方連合に名を連ねたんだからな。<hex:02100103>何より、シリナからの頼みだ。","オレとこいつは、今じゃ悪くない仲なんだぜ？<hex:02100103>最近じゃ、連れ立って狩りにいくこともある。<hex:02100103>どこぞのクソ男なんかより、よほど親密ってわけだ。"
598126,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"自分は養父のもとで、アラミゴの民の哀しみを知った。<hex:02100103>長じてからは、不滅隊の一員として、<hex:02100103>幾度となく帝国兵と剣を交えてきた……。","しかし、ナナモ様から派遣団の結成を伺ったとき、<hex:02100103>不思議なほどにすんなりと、参加の意志が固まったのだ。","これまでの諍いを知るからこそ、<hex:02100103>此度の派遣がどれほどの事態か、理解できたのだろう。<hex:02100103>ティソーナに誓って、やりとげてみせる……！"
598127,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"覇者たるモル族に加え、ドタール族まで主力を供出するならば、<hex:02100103>余輩は草原に残り、それを護るのが役目であると考えていた。","だが、兄弟たちに懇願されたのだ。<hex:02100103>余輩の威光を、集いし異邦の者らにも示してほしいと。<hex:02100103>それによって、新たな希望も芽吹くやもしれぬと。","長兄として、その切なる願いに応じぬわけにはいくまい。<hex:02100103>狂犬のごとき女と同行するのは遺憾だが、<hex:02100103>十全な活躍を、お前の目にも焼きつけるがいい。"
598128,0,1,2,0,0,4229,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ああ、疲れた……。<hex:02100103>グリーナーズ・ギルドシップから召集がかかってから、<hex:02100103>ずっと物資を運び続けているんだ……。","0","0"
598129,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"大変なことになったもんだ。<hex:02100103>ま、物資を運ぶことに変わりゃしないけどな。","0","0"
598130,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"相変わらず物資を運び続けているよ。<hex:02100103>なんだかんだで、気持ちのいい汗をかけるんだ。<hex:02100103>もしかしたら、この仕事が天職なのかもしれないな……。","0","0"
598131,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"えーと、3042番がメークインポポトでしょ？<hex:02100103>で、3043番がワイルドポポト？<hex:02100103>あれ、マウンテンポポトは……？","0","0"
598132,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"あばばばばばば……<hex:02100103>こんがらがってきた、4065番はキングトマトの種？<hex:02100103>それとも、ゼーメルトマトの種……？","0","0"
598133,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"うん、うん、5024番はガーリックで、<hex:02100103>5025番がソルガーリックね……もう完璧だわ。","0","0"
598134,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"あれは、アポリア本部宛て……<hex:02100103>これは……タウマゼイン宛て……と。","0","0"
598135,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"あれも、これも、全部搬出……と。","0","0"
598136,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"あれは、アルケイオン保管院宛て……<hex:02100103>これは……メリオール実験農場宛て……と。","0","0"
598137,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"俺は新米グリーナーだからな。<hex:02100103>こうして雑用をこなすのも大事な経験さ。<hex:02100103>いつか、先輩方のように世界を駆け巡るのが夢なんだ！","0","0"
598138,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"一人前のグリーナーになるのが俺の夢なんだが、<hex:02100103>それどころじゃなくなっちまったな……。","0","0"
598139,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"今度、重要な調達を任されることになったんだ。<hex:02100103>世界は終わらない、俺のグリーナー人生は始まったばかりさ！","0","0"
598140,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"この物資をすべて運ぶと思うと気が滅入るが、<hex:02100103>汗水たらしたあとの一杯は格別なんだよな。","0","0"
598141,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"星の危機が訪れ、さらに慌ただしくなってきたが、<hex:02100103>俺は粛々と仕事を進めるだけさ。","0","0"
598142,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"星の危機が去って、ここも落ち着きを取り戻した。<hex:02100103>俺は相変わらず物資を運ぶ毎日さ。<hex:02100103>これが掛け替えのない日常ってやつだな。","0","0"
598143,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ここ、ロウアー・アクリンクスにて、<hex:02100103>もう一度、物資の確認作業を行っています。<hex:02100103>こうして、何重にもチェックすることが大切なのです。","0","0"
598144,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"忙しくなってきましたが、こういうときこそ、<hex:02100103>慎重に仕事を進めたいと思います。<hex:02100103>大事な物資がしかるべき場所に届くように……。","0","0"
598145,0,1,2,0,0,5734,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"平時に戻ってホッとしています。<hex:02100103>落ち着いて仕事ができるっていいですね。<hex:02100103>今日も物資が間違いなく届くよう努めたいと思います。","0","0"
598146,0,1,1,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"只今、緊急の大整理が行われているため、<hex:02100103>保管院全部門、および昇降機の一般利用は、<hex:02100103>停止中となっております。","ご不便をおかけしますが、<hex:02100103>大整理が終了したあとに、改めてお越しください。","0"
598147,0,1,1,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"只今、大撤収の発令に伴い、<hex:02100103>保管院全部門の一般利用が停止中となっております。<hex:02100103>どうか、ご了承ください。","0","0"
598148,0,1,1,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"終末を阻止するため、危険な任務に臨むと聞きました。<hex:02100103>どうかご自愛くださいませ。","0","0"
598149,0,1,1,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"あなた方の尽力に感謝いたします。<hex:02100103>保管院の日常が戻ってくるとは思いもしませんでした。<hex:02100103>この何気ない毎日を大切にしたいものですね。","0","0"
598150,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"この一帯の生物たちは、世界各地から集められてきました。<hex:02100103>どれも、無作為に放たれているわけではなく、<hex:02100103>独自の生態系ができるよう、考えられて配置されているんですよ。","0","0"
598151,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ついに、大撤収のときがきてしまいました……。<hex:02100103>ここにいる、すべての生物を連れていくことはできません。<hex:02100103>せめて、餌をたくさん置いてってあげようと思います。","0","0"
598152,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"大撤収の方針が撤回されたものの、<hex:02100103>先行きが見えなくて、不安が募ってしまいます……。<hex:02100103>いまはただ、星が救われることを祈るばかりです。","0","0"
598153,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"星が救われたと聞き、とにかく安心しました。<hex:02100103>この一帯の生物たちを管理する者として、<hex:02100103>できれば、置いていくのは避けたかったですからね。","0","0"
598154,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"とある生体サンプルの調達を依頼したのですが、<hex:02100103>グリーナーが手間取っているようです。<hex:02100103>依頼品に食べられてなきゃいいのですけどね……。","0","0"
598155,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"生体サンプルを運ぶのは大変なんです。<hex:02100103>ストレスを与えたら、死んでしまうものもいますからね。","0","0"
598156,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"グリーナーが凶暴な肉食獣を届けてくれました。<hex:02100103>捕獲時と運搬中に、何度も食べられかけたそうです。<hex:02100103>保管院が成り立っているのは、ひとえに彼らのおかげですね。","0","0"
598157,0,1,0,1,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"まったく、また違う資料が紛れ込んでいるわ。<hex:02100103>ちゃんと分類しないと、調べものするときに困るじゃない！","……っと、保管院内ではお静かにね。","0"
598158,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"大変な事態になったけど、こういうときこそ、<hex:02100103>栄養たっぷりのもの食べることが大事よ！","0","0"
598159,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"終末の危機が去って余裕も出てきたことだし、<hex:02100103>今度、料理の素材集めにでも行こうかしらね！","0","0"
598160,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"この施設には、世界中のあらゆるものが収蔵されている。<hex:02100103>それでも、まだまだこの世には未知のものが存在する。<hex:02100103>だからこそ、こうして収集を続けているんだ。","0","0"
598161,0,1,2,0,0,4229,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"こんな非常事態になるとはね。<hex:02100103>まだまだ、収集したいものはたくさんあるのに……。","0","0"
598162,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"平和が戻ってきて、本当によかったよ。<hex:02100103>これからも、世界中からあらゆるものを収集して、<hex:02100103>施設の収蔵品を充実させていきたいね。","0","0"
598163,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"研究のため資料を閲覧しにきたんだ。<hex:02100103>ここは調べると何でも出てくるから、<hex:02100103>好奇心がくすぐられて、つい長居しちゃうんだよね。","0","0"
598164,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"研究どころじゃない状況になってしまったね。<hex:02100103>でも、こういうときこそ平常心を大事にしたいよ。","0","0"
598165,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"終末の危機が迫っていると聞いたときは、<hex:02100103>冷静を装いながらも、内心では動揺していたんだ。<hex:02100103>ようやく落ち着いて、研究に取り組めるよ。","0","0"
598166,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"僕はシャーレアン魔法大学の学生です。<hex:02100103>生物学部で真菌学を専攻していて、<hex:02100103>この農場で実地研修をさせてもらっています。","0","0"
598167,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"こんな状況になってしまい、<hex:02100103>正直、学業どころではありませんよ……。<hex:02100103>課題にも手が付かないんですが、仕方ないですよね？","0","0"
598168,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"世界レベルの危機が去ってみて、<hex:02100103>目の前に残ったのは、提出期限が迫った課題の山……。<hex:02100103>実地研修を続けながら、学業の危機を乗り越えなければ！","0","0"
598169,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"人工太陽の光は、本物の太陽に比べると控えめだ。<hex:02100103>だが、季節や天候に左右されず、安定した光量を望めるから、<hex:02100103>果実も育てやすいのさ。","0","0"
598170,0,1,2,0,0,4229,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"急に大撤収だなんて言われても困るよ。<hex:02100103>手塩にかけた果樹を置いていけっていうのか……？","0","0"
598171,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"大撤収は撤回されたが、ここにも終末が訪れたら、<hex:02100103>それこそ、すべてが終わってしまうな……。","0","0"
598172,0,1,2,0,0,5695,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"終末の危機が去ってよかったよ。<hex:02100103>果実もきれいに色づいて、それを喜んでるようじゃないか！","0","0"
598173,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"私は長年、作物の品種改良に携わってきた。<hex:02100103>ポポトとトマトを融合させ、どちらも収穫できる、<hex:02100103>夢の品種を生み出すのが生涯の目標さ。","0","0"
598174,0,1,2,0,0,4218,5696,0,1,1,1,0,0,0,0,0,0,False,False,False,"この星に住めなくなっても大丈夫さ。<hex:02100103>人類はきっと新たな土地でも生きていける。","でもね……<hex:02100103>私はここに残り、苗の世話を続けるつもりだ。<hex:02100103>それが作物と向き合ってきた責任であり、執念なのさ。","0"
598175,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"私は充分に生きたが、若者はこれからだ。<hex:02100103>星が救われることを祈っているよ。","0","0"
598176,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"どうやら、星も私もまだ生きていいらしい。<hex:02100103>ならば、ポポトとトマトを融合させ、どちらも収穫できる、<hex:02100103>夢の品種を生みだすという目標に邁進するよ。","0","0"
598177,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"ここで育てているカボチャは、世界各地の品種を掛け合わせ、<hex:02100103>いいとこどりしてあるから、甘くて大きくて栄養価も高いのよ。","0","0"
598178,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"こんな状況になっても、カボチャは健気に育っているわ。<hex:02100103>星の危機なんて何かの間違いだったらいいのにね……。","0","0"
598179,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"また、カボチャの収穫ができそうでよかったわ。<hex:02100103>さらに大きく、甘く、栄養たっぷりな新種を作るために、<hex:02100103>やるべきことが、まだまだあるんだもの！","0","0"
